out_action,D0,D1,D2,D3,D4,D5
10,1940.160707,18.3668602,0.692371561,0.117356552,-0.069899639,-0.010164065
16,1281.56016,47.3090195,-0.103925638,-0.114350164,0.104360446,0.029033077
10,414.0052947,0.631578834,-0.131426579,-0.113600686,-0.270563,0.032299034
2,1918.159318,-295.6221816,0.208632566,0.155808446,0.029135008,-0.007093067
1,1248.930557,-199.8702447,-0.471113038,0.033447954,0.051119007,-0.005332454
3,369.120493,-12.45570896,-1.268919316,0.069593833,0.19781709,-0.007517859
5,1866.252872,-244.6853816,0.827614548,0.21423738,-0.166657763,-0.043430451
1,1417.041104,-202.5819355,0.663680053,0.031701986,-0.224186787,-0.042763043
10,545.1319534,6.604286232,-0.691496709,0.128570191,0.013581221,-0.044191747
2,2264.880328,-272.4578589,0.624405337,0.14115162,0.00187058,0.002765139
2,1595.651568,-176.705922,-0.055340268,0.018791128,0.023854579,0.004525752
2,923.6983411,-97.71833001,-0.154817632,0.021197088,0.043496962,0.002983657
3,250.6020486,-20.65309896,-0.167776581,0.021482574,0.047890526,0.002789793
1,1776.445902,-365.8588203,1.718931487,0.084533001,-0.101668247,0.00214313
4,905.3113619,-146.2751576,0.175984189,-0.000842325,0.083193334,0.001198139
1,382.3579487,-115.5128712,1.247642441,-0.07563566,-0.072241622,-0.002197741
19,2058.761665,-474.5124333,1.01747835,0.115697793,-0.115586473,0.003187365
14,1523.435835,-461.0952167,0.77076817,-0.128448965,-0.541281434,0.055508713
1,1323.592701,-269.65616,-3.107139149,-0.061277958,0.881113982,0.074116938
2,309.4925904,-24.84822132,-0.437328733,0.028601597,-0.043006064,0.003030223
16,1996.098908,91.80176951,0.080504136,0.156908784,0.312732902,-0.008808489
23,1138.495156,84.93539693,-0.833432789,-0.069883725,-0.108958513,0.032401454
3,275.892107,-0.007725315,-1.595195652,-0.084822187,-0.131211099,0.024380593
4,1666.188909,-128.0881995,0.283665354,0.121988145,0.191351325,-0.00555018
5,1170.510473,-78.59068293,-0.024519244,-0.042219995,0.12905123,-0.00556308
4,721.3494256,-41.2437015,0.091450027,-0.05931848,0.122239509,-0.005944769
18,226.4379414,4.47461572,-0.029331099,-0.042197713,0.145969649,-0.005667818
18,1845.247499,132.5531656,1.511706119,0.065376319,0.251073235,0.010670713
23,1251.085541,155.2359545,0.295862489,-0.186101395,0.061532082,0.050590512
23,386.8523498,44.80251434,0.17729151,-0.145058261,0.009822398,0.065626313
19,1996.961529,-417.5840638,-0.152646915,0.237124163,0.460806443,-0.054562808
21,1461.635699,-404.1668471,-0.399357095,-0.007022595,0.035111481,-0.00224146
1,1271.867911,-230.1759899,-4.393225852,0.041116931,1.457189662,0.025027363
12,255.8679083,13.31572458,-1.600856667,0.149944381,0.531562471,-0.054667543
2,2047.168811,-324.8062362,0.691462983,0.122025054,0.021317348,-0.001524499
1,1377.940051,-229.0542992,0.011717379,-0.000335438,0.043301347,0.000236115
2,498.1299865,-41.63976352,-0.786088899,0.035810441,0.189999429,-0.001949291
18,1747.547031,121.111379,1.479933662,0.0602078,0.061425155,0.032997611
23,1153.385072,143.794168,0.264090033,-0.191269913,-0.128115999,0.07291741
23,289.1518812,33.36072777,0.145519053,-0.150226779,-0.179825682,0.087953212
2,2104.936265,-336.6468319,0.923584918,0.192587761,-0.352507182,0.028344004
5,1435.707505,-240.8948949,0.243839313,0.070227269,-0.330523183,0.030104618
1,974.5523583,-208.4876638,0.746052818,0.011127344,-0.464125324,0.028260211
6,107.4846594,-0.680878028,-0.594066793,0.106954111,-0.16816015,0.027591021
4,1770.035687,-140.8192519,0.364677333,0.185246641,0.318773305,-0.004488238
6,1274.070508,-91.19442865,0.056871499,0.021002536,0.249943323,-0.004544516
6,848.056512,-56.76511578,0.275548655,-0.014924291,0.236994019,-0.002828443
11,427.6597474,-19.20495444,0.262125493,-0.012218093,0.228983613,-0.004617167
12,1873.942987,-511.4966212,0.963786964,0.266558943,-0.379823611,-0.02184194
7,1352.243838,-475.1169358,0.686636808,0.027909461,-0.568299049,0.021827826
1,1126.247377,-253.0218743,-3.119204583,0.164916931,0.659037967,0.011279903
13,112.324988,0.593201437,-0.504307803,0.179618556,-0.30636044,-0.022102771
10,1898.585653,115.0578999,0.2637611,0.21368404,0.213320532,-0.0536869
23,1238.396039,146.7259242,-0.531772911,-0.000178877,0.373659741,-0.010033475
24,355.9636883,42.69975566,-0.381342629,0.006272762,-0.126795205,0.007870703
13,1762.207345,-462.5053898,0.913834639,0.198778012,0.174690556,0.027561708
21,1293.994026,-421.8350491,0.894626225,-0.078558797,0.162685569,0.06653981
1,1149.330688,-260.7268967,-3.167175543,-0.005023059,1.194070429,0.108078907
6,135.4947414,-5.855851579,-0.553749955,0.111790352,0.245436462,0.027291633
4,2197.069563,-80.28249031,-0.009311861,0.224371779,-0.065917329,-0.01819695
3,1701.104385,-30.65766707,-0.317117694,0.060127674,-0.134747311,-0.018253228
16,1141.564475,25.9943384,-0.516581523,0.080598418,-0.050915469,-0.018475385
6,279.3911494,-10.11460584,-0.9727209,-0.005824841,-0.360350738,0.023715949
2,1779.228698,-192.4491739,0.267541282,0.178662256,-0.07525629,0.00268074
6,1109.999938,-96.69723697,-0.412204323,0.056301764,-0.053272291,0.004441354
3,668.6041006,-65.81406835,0.135177907,-0.016164417,-0.209135782,0.000439311
5,111.8924202,-5.386685368,-0.25562487,0.035336057,-0.045109515,0.002071756
4,1705.942612,-159.0936266,0.245808059,0.179641814,0.052022577,0.002225145
3,1209.977433,-109.4688034,-0.061997775,0.015397709,-0.016807404,0.002168868
4,650.4375235,-52.81679792,-0.261461604,0.035868453,0.067024438,0.001946711
5,153.3850431,-12.58795296,-0.05497469,0.014930615,0.032568254,0.002532651
5,1731.003593,-146.602385,0.310004287,0.051575119,0.22151406,0.022053216
3,1281.791824,-104.4989389,0.146069792,-0.130960275,0.163985036,0.022720624
6,721.7314872,-44.37298696,-0.214630302,-0.091769528,0.239300849,0.021386591
10,287.9268266,-12.63686621,0.221717905,-0.147171573,0.106267882,0.02311666
2,2062.26634,-325.701768,0.662772355,0.122812973,0.005274033,-0.002007258
1,1393.03758,-229.9498311,-0.01697325,0.000452481,0.027258033,-0.000246645
2,513.2275158,-42.53529537,-0.814779528,0.03659836,0.173956115,-0.00243205
3,1775.077059,-243.2963897,0.089174066,0.063105383,0.47943695,0.015575063
1,1215.773647,-178.555783,-0.466652928,-0.079417264,0.511313531,0.014265066
11,335.6373553,14.81932591,-1.401926088,-0.022945669,0.649826941,0.015043636
19,1863.472843,-406.1187485,0.167756432,0.201737917,-0.462664824,-0.039775127
7,1328.147012,-392.7015319,-0.078953748,-0.042408841,-0.888359785,0.012546221
1,1151.172894,-229.7230542,-3.473661368,0.090942244,0.573044526,-0.002211868
18,144.8838801,29.32053745,-1.32530377,0.115104597,-0.381732926,-0.040232572
4,2254.073597,-292.967584,0.473783807,0.224876782,0.558405527,-0.021948859
3,1758.108419,-243.3427608,0.165977974,0.060632677,0.489575545,-0.022005136
1,1198.568509,-186.6907553,-0.033485856,0.081103421,0.573407387,-0.022227294
11,320.2992999,8.235425853,-1.020293125,0.13887553,0.730650658,-0.022505528
19,1934.739047,-394.6706683,0.31126213,0.18480382,0.412429248,0.010853003
14,1398.248122,-381.2177798,0.037431308,-0.072609447,-0.218016862,0.039617057
1,1274.372503,-277.03661,-2.873674663,0.074450169,1.449763931,0.060228585
6,276.6308135,-8.230971585,-1.21214971,0.098492793,0.49971403,0.010147562
20,1968.66819,-485.3820863,1.445696825,0.086540274,-0.17309733,0.000186532
7,1492.941839,-461.8851947,1.562097535,-0.199305343,-0.184897965,0.069631686
1,1370.981881,-320.4838442,-1.916384372,-0.058342278,0.835140768,0.057521925
1,369.9791483,-62.85861736,-0.056640214,2.78E-05,-0.087354455,-0.000344892
17,2035.752286,55.82904794,1.05714787,-0.025948585,0.225150072,0.032043527
17,1380.665421,51.98893857,0.262823329,-0.269530796,0.607606385,0.06846246
16,690.0583364,64.04648349,-0.728000364,-0.295877341,0.287457013,0.065620315
2,2012.49347,-251.6027916,0.792237253,0.119667984,-0.045995708,-2.38E-05
2,1343.26471,-155.8508546,0.112491648,-0.002692508,-0.024011708,0.001736797
2,671.3114834,-76.86326266,0.013014284,-0.000286548,-0.004369325,0.000194702
2,1942.346942,-230.1692826,0.723121796,0.139612862,0.011620755,0.00471137
2,1273.118181,-134.4173457,0.043376191,0.01725237,0.033604754,0.006471983
5,601.1649547,-55.42975369,-0.056101173,0.01965833,0.053247138,0.004929888
3,135.9684359,-24.53847689,0.569659206,-0.042672408,-0.109475461,0.005452603
5,1938.958608,-216.5344732,0.360673521,0.148705415,-0.04465091,-0.00312693
2,1489.74684,-174.4310271,0.196739026,-0.033829979,-0.102179934,-0.002459522
2,820.8803311,-83.62270916,-0.354502096,0.027265731,-0.017729167,-0.00192276
3,148.6967169,-5.351911654,-0.424315306,0.02888034,-0.001438505,-0.002993739
19,2077.980431,-421.0680332,0.872356412,0.118191901,0.036671659,0.001208457
14,1541.489506,-407.6151447,0.598525591,-0.139221366,-0.593774452,0.029972511
1,1417.613887,-303.4339749,-2.31258038,0.00783825,1.074006341,0.050584039
2,419.8721974,-34.62833648,-0.651055427,0.031880875,0.12395644,0.000503017
4,1874.718885,-197.0521205,0.450260976,0.175601576,0.091059159,0.008758049
3,1379.040449,-147.554604,0.142076378,0.011393436,0.028759063,0.008745148
2,819.0884322,-90.90240522,-0.055747206,0.031768242,0.102834764,0.008493132
5,147.6723677,-8.019061778,-0.307580574,0.055176454,0.129300231,0.009302628
10,1652.484969,14.36228414,0.48422962,0.143251134,-0.161158592,-0.000257946
16,993.8844211,43.30444344,-0.312067578,-0.088455582,0.013101493,0.038939196
3,126.329556,-3.372997226,-0.33956852,-0.087706104,-0.361821952,0.042205154
11,1924.2282,81.86155823,1.164881298,0.064460459,0.261084956,0.024252829
16,1340.707537,121.6970115,0.220026512,-0.187356009,0.123939008,0.056131507
23,486.9707955,71.56899327,-0.028388353,-0.169312798,0.04314674,0.066402928
4,1659.394555,-152.5686162,0.076674537,0.202928894,0.067745391,-0.003492471
3,1163.429377,-102.9437929,-0.231131297,0.038684789,-0.00108459,-0.003548749
5,603.8894669,-46.29178746,-0.430595126,0.059155533,0.082747252,-0.003770906
6,148.663301,-11.13576446,-0.132382735,0.022332509,-0.018145869,-0.004573745
1,1754.696743,-362.7611106,1.769763173,0.084074144,-0.120315453,0.002511808
4,883.5622028,-143.1774479,0.226815875,-0.001301182,0.064546128,0.001566817
1,360.6087896,-112.4151615,1.298474127,-0.076094517,-0.090888829,-0.001829063
3,2022.288407,-308.3813179,0.700470874,0.121604013,-0.082725613,-0.001450402
1,1462.984995,-243.6407113,0.14464388,-0.020918634,-0.050849032,-0.002760399
2,582.8487035,-50.26560234,-0.790629281,0.035552961,0.087664378,-0.00198183
19,2060.112781,-469.6267021,0.833500377,0.104654443,0.255407967,0.052821958
14,1524.78695,-456.2094855,0.586790197,-0.139492315,-0.170286995,0.105143306
1,1324.943817,-264.7704288,-3.291117122,-0.072321308,1.252108422,0.123751531
13,310.8437061,-19.96249011,-0.621306706,0.017558247,0.327988376,0.052664815
13,1797.157937,-448.1780218,0.84910323,0.136352251,-0.21206338,0.007176131
7,1328.944617,-407.5076811,0.829894815,-0.140984559,-0.224068368,0.046154234
1,1195.096661,-266.5227845,-2.553423213,0.004990129,0.806128506,0.059962456
3,193.293328,-4.648898029,-0.656483736,0.049833594,-0.129217435,0.006608557
12,1842.393268,-498.843255,0.672806582,0.177795628,-0.547755132,0.022391779
7,1318.882222,-464.9887819,0.429394751,-0.079180346,-0.82454876,0.057572469
1,1102.15494,-249.2843326,-3.384192484,0.08303906,0.496564297,0.061387356
6,88.68801657,8.188873456,-0.799387196,0.090862081,-0.476482411,0.022085772
19,2010.837398,-417.0171107,1.052698265,0.115679669,-0.051661747,0.003612937
14,1474.346474,-403.5642222,0.778867443,-0.141733598,-0.682107858,0.032376991
1,1350.470854,-299.3830524,-2.132238528,0.005326018,0.985672935,0.052988519
2,352.7291648,-30.57741397,-0.470713575,0.029368643,0.035623034,0.002907497
11,2140.812348,159.6014648,0.726005282,0.174673741,0.723023393,-0.001202562
23,1557.291685,199.436918,-0.218849504,-0.077142726,0.585877444,0.030676116
24,681.3094345,80.62311054,-0.370196591,-0.058179575,0.353543851,0.032111609
10,2043.603701,47.74488477,0.9503984,-0.024005811,0.024679001,0.030259238
16,1385.003153,76.68704407,0.154101202,-0.255712527,0.198939086,0.06945638
16,517.4482883,30.00960341,0.12660026,-0.254963049,-0.175984359,0.072722338
10,1805.826639,-48.17510338,0.480774158,0.085863274,-0.103076196,0.027089011
4,1145.637025,-16.50707904,-0.314759853,-0.127999643,0.057263013,0.070742437
17,640.1962213,20.30591898,0.194043135,-0.079483367,-0.103890154,0.027814833
2,2070.818008,-253.4635814,0.928518627,0.117305731,0.038405236,0.001995479
2,1401.589248,-157.7116444,0.248773022,-0.005054761,0.060389235,0.003756093
4,729.6360213,-78.72405243,0.149295658,-0.002648801,0.080031618,0.002213997
2,231.0126799,-42.82488985,0.61896214,-0.047122158,0.044690462,0.002107478
10,1854.952287,17.7781534,0.352300935,0.226521405,-0.09464436,-0.039613894
16,1196.35174,46.7203127,-0.443996264,-0.005185311,0.079615725,-0.000416753
11,328.7968746,0.042872037,-0.471497205,-0.004435833,-0.29530772,0.002849205
3,1930.976232,-208.0390636,0.50663761,0.175475204,0.01232117,0.010304322
3,1371.67282,-143.2984569,-0.049189385,0.032952557,0.04419775,0.008994325
2,806.5544225,-91.08615532,0.01471113,0.031280689,0.002970435,0.010327799
5,136.1746789,-8.115081218,-0.247228533,0.054946838,0.046786775,0.010906326
18,1987.530046,112.6839324,0.352443084,0.120648416,-0.015426529,-0.024650128
22,1397.057866,144.9172841,-1.150743082,-0.165092347,-0.217130925,0.001803627
9,194.5661501,54.6344634,-1.923771303,-0.107195003,-0.114006131,0.020285603
19,2054.994132,-420.2794002,0.952359587,0.117006195,0.01545605,0.002299462
14,1518.503207,-406.8265117,0.678528765,-0.140407072,-0.61499006,0.031063516
1,1394.627588,-302.6453419,-2.232577206,0.006652544,1.052790732,0.051675044
2,396.8858985,-33.83970346,-0.571052253,0.030695168,0.102740832,0.001594021
4,2157.435521,-306.7817133,-0.054376551,0.219243211,-0.009072571,-0.023245411
6,1661.470343,-257.15689,-0.362182385,0.054999106,-0.077902552,-0.023301689
1,1235.456347,-222.7275772,-0.143505229,0.019072279,-0.090851856,-0.021585616
5,365.2217132,-9.451178838,-1.584359777,0.133727317,0.174593719,-0.024090954
13,1946.333716,-498.5758549,1.41784672,0.086823895,-0.17808647,-2.46E-05
21,1477.913058,-455.1438251,1.314317504,-0.168887576,-0.175542552,0.046455658
1,1325.50954,-299.0931598,-2.599274361,-0.105967658,0.819673529,0.078408456
1,313.1235374,-52.22884442,-0.044089576,-0.000183608,-0.103777115,-0.000238145
12,1695.878688,-498.8341632,1.629106185,0.085309631,-0.088426811,0.001491748
14,1172.367642,-464.97969,1.385694354,-0.171666344,-0.365220439,0.036672438
1,950.2465117,-245.6679186,-2.732780379,-0.015046049,0.952999843,0.045614034
6,1717.039313,-268.7670954,0.200286688,0.166309128,0.203322188,-0.002464131
1,1292.370618,-229.1289697,0.089266032,-0.02965475,0.105326366,-0.003601614
4,423.7958058,-17.49520916,-1.325767323,0.080761183,0.387709717,-0.003280932
2,2282.547488,-391.4094786,1.396990504,0.087524619,-0.126096309,-0.000254522
6,1613.318728,-295.6575416,0.7172449,-0.034835874,-0.10411231,0.001506092
1,1171.92289,-264.774373,1.26462713,-0.107302055,-0.259975801,-0.00249595
1,306.326207,-54.95772077,-0.124115855,0.001943395,0.059911246,-0.00103607
13,2114.267472,-534.4580679,1.486432796,0.086282671,-0.15036946,0.000472002
7,1646.054152,-493.7877272,1.467224381,-0.191054138,-0.162374447,0.039450104
1,1512.206196,-352.8028306,-1.916093647,-0.045079451,0.867822426,0.053258326
1,510.4028632,-90.92894413,-0.01915417,-0.000235986,-0.067523515,-9.56E-05
20,1697.900563,-395.4059818,-0.157516427,0.185373667,-0.571207973,-0.007903427
7,1222.174212,-371.9090903,-0.041115717,-0.10047195,-0.583008608,0.061541728
1,1100.214254,-230.5077398,-3.519597625,0.040491115,0.437030125,0.049431966
12,99.21152146,27.11748708,-1.659853466,0.098861189,-0.485465098,-0.008434851
16,1908.158987,106.3210787,-0.433866639,0.303240582,0.323324944,-0.063846042
23,1050.555235,99.45470614,-1.347803564,0.076448073,-0.098366472,-0.022636099
5,187.9521861,14.51158389,-2.109566427,0.061509611,-0.120619057,-0.03065696
19,2222.377065,-423.4505129,0.743372997,0.120442074,-0.100224788,-0.000768865
7,1685.88614,-409.9976244,0.469542175,-0.136971193,-0.730670899,0.02799519
1,1571.950415,-318.0429434,-2.072831041,-0.002500191,0.914745546,0.049500644
2,581.5738305,-48.32145657,-0.795836336,0.034328338,-0.005685162,-0.001597647
17,1799.573437,-92.39480683,0.31337414,0.164216014,0.039250961,0.000117285
4,1136.545718,-94.5209294,-0.497797698,-0.058556446,0.31909542,0.05173788
4,624.6216114,-55.8387812,0.037570077,-0.001563803,0.04463359,0.001179315
4,127.4643602,-11.45049985,0.012662489,-0.00042105,-0.001452819,0.000366948
18,1740.105526,120.9205302,1.463899475,0.074706485,0.145132659,0.006685306
23,1145.943568,143.6033191,0.248055846,-0.176771229,-0.044408495,0.046605105
23,281.7103768,33.16987894,0.129484866,-0.135728095,-0.096118178,0.061640906
1,1710.335041,-372.5327829,1.433582529,0.086954426,-0.141876509,5.11E-05
1,839.2005008,-152.9491203,-0.109364769,0.0015791,0.042985072,-0.000893888
4,1791.48657,-104.3097762,0.312151123,0.08963071,0.119695745,0.004891818
4,1295.521391,-54.68495295,0.004345289,-0.074613395,0.050865764,0.00483554
10,800.995723,-11.02673068,-0.005167402,-0.074473481,0.08336975,0.004664774
11,132.4898899,6.031612866,-0.476086081,-0.142932662,0.194465683,0.044281243
3,1957.451075,-188.4245064,0.340938967,0.163415905,0.003104436,0.000824818
4,1398.147663,-123.6838997,-0.214888028,0.020893257,0.034981017,-0.00048518
3,900.5221103,-84.24293646,0.04345627,-0.001418981,-0.012209778,0.001241889
4,338.5591841,-26.72738899,-0.177180503,0.019923216,0.01342847,0.000302932
6,1949.539353,-148.2393803,0.82120901,0.011116245,0.206891933,0.034130287
4,1524.870658,-108.6012546,0.710188354,-0.184847633,0.108896111,0.032992804
4,1030.423772,-61.33906186,0.503084009,-0.152877485,0.15210097,0.033822372
10,535.4448484,-17.86613733,0.507102734,-0.15309599,0.171214799,0.033998862
10,1654.918948,26.76159496,0.34807798,0.148655371,0.037481581,-0.01661877
16,994.7293347,58.4296193,-0.447456031,-0.065207546,0.19782079,0.027034656
25,129.6347823,19.69132127,-0.555594458,-0.058161218,-0.130845358,0.039797816
1,1856.29908,-358.466714,-0.48867499,0.253620313,0.35536629,-0.039959099
5,985.1645401,-138.8830513,-2.031622288,0.168244987,0.540227871,-0.04090409
14,493.6497536,-117.1161668,-0.487395277,0.053616542,0.226828304,-0.028413481
9,354.9679804,25.15824168,-4.116862344,0.076744382,1.356079861,0.029415545
9,2205.684588,73.84372417,0.807955969,-0.005981813,0.151687474,0.028785301
23,1375.29298,119.785004,-0.160529471,-0.219972387,-0.070026501,0.072637446
9,503.1075546,6.125786408,-0.470960605,-0.241473705,-0.222281698,0.062003993
1,1944.385281,-378.9270197,0.406358199,0.143647315,-0.266982441,-0.001909169
1,1073.250741,-159.343357,-1.136589099,0.058271989,-0.08212086,-0.00285416
3,167.0818862,5.610965649,-1.017111145,0.056569586,-0.125358583,-0.001880075
10,1754.589042,79.41789768,-0.174377253,0.27945426,0.1630472,-0.046113127
23,1095.988495,108.360057,-0.970674452,0.047747543,0.337307285,-0.006915985
